SK222,2-2,7
SK222,3,15.1
SK223,0-1,1.6
SK223,0-1,8
SK224,2-2,4.3
SK224,3,9
SK224,4,14.8
SK225,2-1,5
SK225,2-2,10
SK226,0-1,1.4
SK226,0,4.5
SK226,2-1,8.7
SK227,2-1,5
SK227,2-2,14
SK227,3,20
SK228,0-1,1
SK228,2-1,3.5
SK228,2-2,6.1
SK228,2-2,22.4
SK228,3,24.5
SK229,2-1,2
SK229,2-2,5.2
SK229,3,18.1
SK229,3,21.6
SK229,4,24.7
SK230,0-1,1
SK230,2-1,8.2
SK230,2-2,10.4
SK230,3,17.7
SK231,0,2.6
SK231,2-1,9.2
SK231,2-2,18.7
SK231,3,20.5
SK232,1-1,3
SK232,2-2,8.8
SK233,0-1,0.5
SK233,0,3.5
SK233,1-1,8.3
SK233,2-1,11.2
SK233,2-2,15.8
SK234,0,0.7
SK234,1-1,3.5
SK234,2-1,10.4
SK234,2-2,15.8
SK235,0-1,0.5
SK235,0,1
SK235,2-1,10.4
SK235,2-2,15.9
SK235,4,20.4
SK236,0-1,1
SK236,2-2,11
SK236,3,16
SK236,4,18
SK237,1-1,0.8
SK237,2-2,4
SK237,3,6.4
SK237,4,11
SK238,0-1,0.5
SK238,0,1.8
SK238,2-2,8.8
SK238,3,12
SK238,4,18
SK239,0,3
SK239,2-2,3.5
SK239,3,4.8
SK239,4,11
SK240,0-1,2
SK240,0-1,3.2
SK240,0-1,9.2
SK241,0-1,0.5
SK241,2-2,6.3
SK241,4,12.5
SK242,0,1
